"AICC","p","q","res_ratio"
41760.694861055,2,4,0.983930999283834
41785.5861983464,3,4,0.979064545367524
41739.6919725141,4,4,1.00143650430032
41733.759678052,5,4,1.00231387054456
41682.7954794113,6,4,0.998587834725682
41835.7780770099,7,4,1.01712975581376
41783.02399331,8,4,1.0124518155447
41686.417985916,9,4,1.00166027467533
41729.4981135539,10,4,1.02613413932402
41746.7613809672,11,4,1.00630703290746
41714.9897561635,12,4,1.01079648356251
41712.3790023674,13,4,1.02087740591327
41699.1457272159,14,4,1.01120516745829
41701.7961148937,15,4,1.01201682056852
NA,NA,NA,1
41691.6226434029,17,4,1.02592907372855
41689.8413213794,18,4,1.02326288090179
41667.2357014118,19,4,1.03329257086973
41575.363903987,20,4,1.03684426110645
41570.4305138522,21,4,1.03559115573613
41571.9951427424,22,4,1.03758630601336
