"AICC","p","q","res_ratio"
40897.7053755785,11,1,1.06622195214486
40909.7295971643,11,2,1.06114783233293
40866.3160623962,11,3,1.09464426683839
40913.8356894779,11,4,1.05133941682473
40813.303253121,11,5,1.06770389352157
40857.1626186285,11,6,1.04915891539771
40878.9354070205,11,7,1.04513721111438
40786.1354324468,11,8,1.05910949904495
40757.3900810114,11,10,1.14753822925575
40751.9528688225,11,12,1.07752177629321
40838.0522503489,11,13,1.06961610126903
40797.558720937,11,15,1.08156419911882
40754.2166833225,11,16,1.05985462986516
40770.1760443079,11,17,1.05614616782713
40693.3159470004,11,18,1.04958228514067
40709.5576334132,11,19,1.06501074189449
40714.7606783098,11,20,1.11580156014918
40716.3062892747,11,21,1.12726889095443
40663.064042688,11,22,1.03408346275665
40647.2341632895,11,23,1.10041679285151
40707.2789941077,11,24,1.11140055758425
40704.5889693426,11,25,1.02939196364309
40652.3521968109,11,26,1.0707992940605
40625.9894128821,11,27,1.1161039793055
40632.3323016325,11,28,1.12540865157163
40579.5187569551,11,29,1.12259597365126
40585.6484334013,11,30,1.14029616346186
40893.2974920434,12,1,1.06880014076687
40901.4711698792,12,2,1.06630601898174
40861.0524505054,12,3,1.16508249080964
40832.3705487527,12,4,1.18378407950517
40859.2528680658,12,5,1.14875994877273
40724.4932867758,12,6,1.05812123743084
40790.0715322961,12,7,1.06210011861362
40769.7335725124,12,8,1.06394708716301
40779.7811542047,12,9,1.06468601330377
40760.9889703187,12,10,1.10800277277207
40747.4795873101,12,11,1.07835097491548
40725.4509803455,12,12,1.15076498202303
40685.89871197,12,13,1.06842764323199
40692.3651256449,12,14,1.07033814838033
40690.4815182564,12,15,1.07121111208046
40754.2690935713,12,16,1.08772133053675
40707.7843223881,12,18,1.11074077254675
40701.5460755174,12,20,1.05677860581298
40712.0830941439,12,21,1.08860867432773
40685.9300877625,12,22,1.14571322373907
40694.253279172,12,23,1.18556096005036
40642.718554468,12,24,1.10780468759374
40715.4328798165,12,25,1.12109943388713
40661.9564337763,12,26,1.0426008610565
40724.4510970986,12,27,1.13626914373719
40652.8596096184,12,28,1.11932473596101
40593.9682203869,12,29,1.12131256481398
40616.3539856962,12,30,1.11400061016816
40892.596305211,13,1,1.07195800790586
40891.8836825747,13,2,1.06976382516588
40857.9542203881,13,3,1.17481687677506
40856.673621319,13,4,1.16982400230301
40810.9334861314,13,5,1.07084955725075
40780.6854371751,13,6,1.06745339889455
40762.7341996749,13,7,1.18143142333931
40770.7027487798,13,8,1.0744257582057
40740.3487902187,13,9,1.18414944163217
40748.2891560808,13,10,1.14862923117324
40741.6418950252,13,11,1.14952721929449
40679.323494867,13,12,1.1779621545894
40693.6619431873,13,13,1.06810854487259
40691.3271795679,13,14,1.07168866351656
40773.1264041304,13,15,1.08698231707134
40730.4477288091,13,16,1.08054055383384
40744.1942875216,13,17,1.08116144841993
40698.8909790803,13,18,1.05002222739142
40702.7800400628,13,19,1.06357411097954
40683.7828113036,13,21,1.04897307838674
40689.2365273911,13,22,1.03821674708029
40643.2880719974,13,23,1.08258418882441
40638.3892927585,13,24,1.10728107987614
40615.32379079,13,25,1.09854013697109
40701.2913019564,13,26,1.15024418732204
40608.8490319874,13,28,1.19278767060855
40567.4178627438,13,29,1.13396994610015
40575.5361198089,13,30,1.13165616406722
40893.3254497553,14,1,1.07448962207561
40892.9179443961,14,2,1.07178634317824
40849.2997381701,14,3,1.19375187625767
40857.9315317397,14,4,1.1849431035383
40787.1055186715,14,5,1.09941751356169
40788.3273819187,14,6,1.10145030743184
40776.6720021854,14,7,1.08963337048992
40740.2283197488,14,8,1.17839107954236
40755.5048162249,14,9,1.1872411277692
40755.4816376143,14,10,1.18209517103137
40688.6432820669,14,11,1.15912278670012
40704.3703161235,14,12,1.16182824825082
40742.2883336603,14,13,1.18553671452765
40658.465606361,14,14,1.14473924109143
40627.3613701245,14,15,1.07789143871907
40709.8176377737,14,17,1.08537288346104
40649.3990802719,14,18,1.17308411834594
40642.2342581676,14,20,1.06086651424196
40590.112179274,14,23,1.1727298870493
40635.3777749327,14,24,1.11338079004415
40659.2209026666,14,25,1.1106807690389
40679.1354034016,14,27,1.20665694132009
40598.4107834321,14,28,1.1850032127305
40554.7636204165,14,29,1.21567047642235
40568.2248506335,14,30,1.18655028241924
40880.9290126067,15,1,1.08324834823373
40742.0010925135,15,2,1.06690848309108
40723.828778121,15,3,1.08189264054963
40848.8407163206,15,4,1.19463978314352
40851.0724398018,15,5,1.18622669790557
40852.6576811575,15,6,1.1725113877107
40772.8086382899,15,7,1.10368991528081
40778.1146133771,15,8,1.1260133712354
40741.4054118726,15,9,1.18864109228558
40754.8296932694,15,10,1.19385922687
40760.1704670949,15,11,1.20423418540795
40660.5322026679,15,14,1.13454653235579
40650.059705688,15,16,1.1896311384889
40652.8394463719,15,17,1.19439655944529
40655.8055444467,15,18,1.18813855771003
40648.81947349,15,19,1.18534809563746
40584.0471457257,15,20,1.1739021333339
40659.7154635009,15,21,1.18627453505872
40637.2490893953,15,22,1.17702587043744
40637.3193379772,15,23,1.15268297740933
40627.6400006056,15,25,1.10678000984212
40604.704772806,15,26,1.11645156233631
40605.58111026,15,27,1.11694483761055
40566.6089941954,15,28,1.19479785572753
40555.7436358961,15,29,1.16557113069145
40879.382627116,16,1,1.08612233789154
40716.6911208011,16,2,1.08226349895725
40745.4416057398,16,3,1.06660374856816
40726.211427507,16,4,1.081914171708
40841.3729731996,16,5,1.19462404652837
40722.9641799477,16,6,1.1981409432431
40721.2133380864,16,7,1.19592440335027
40658.1892647273,16,8,1.14877205532209
40727.7715771932,16,9,1.2021965646181
40689.9098345267,16,10,1.19024706086145
40637.6044601567,16,11,1.17672717077246
40686.5805466619,16,12,1.18968053519739
40647.3557562059,16,13,1.18485240084461
40652.4256778064,16,14,1.15641734667934
40594.3508171675,16,15,1.15020729666022
40675.6022253267,16,16,1.18259424139689
40654.204983825,16,17,1.18891422699802
40651.2888892076,16,18,1.17911960221114
40687.0377394177,16,19,1.05773377741169
40631.1340989233,16,20,1.17633433384707
40641.7831364722,16,21,1.17626740047502
40623.9570426312,16,22,1.18271554231511
40629.6816361369,16,23,1.16156096445284
40614.8432924903,16,24,1.18346817407407
40616.8664765283,16,25,1.17141659482385
40594.5741771908,16,26,1.11160725420732
40591.2372066025,16,27,1.11485780721766
40540.6044104617,16,28,1.20231281752393
40555.2203906784,16,29,1.12727404890205
40879.4308122949,17,1,1.08750431297196
40718.4747402324,17,2,1.08412122953237
40715.9818667163,17,3,1.08657839982688
40669.6895230125,17,4,1.07392838264862
40707.8036761756,17,5,1.06431912895875
40710.6447063763,17,6,1.06833844581021
40737.251906058,17,7,1.20386437248652
40711.7375914267,17,8,1.19451966460134
40645.0190085244,17,9,1.18570314823911
40664.5041098664,17,10,1.10348489154696
40641.7002387608,17,11,1.19811871897601
40635.6394147429,17,12,1.18121984322402
40635.4623060088,17,13,1.19505538279803
40654.8873147284,17,14,1.17347028262319
40650.3125779857,17,15,1.156392358245
40618.7876698496,17,16,1.18566016752466
40610.2876379071,17,17,1.18862791928753
40654.5337649386,17,19,1.19147826343343
40623.3238762625,17,20,1.16987131575331
40618.8043902607,17,21,1.17744337815625
40617.3059856448,17,23,1.11910478607252
40644.5859542247,17,24,1.21654395753759
40592.6180906618,17,26,1.11733579461665
40594.5003408464,17,27,1.12580446743822
40652.1675938233,17,28,1.12779410142315
40847.4502057082,18,1,1.10150601349182
40707.9244358493,18,2,1.07845021064007
40709.7533206004,18,3,1.07838604323473
40705.6654288152,18,4,1.07605037980793
40671.581527287,18,5,1.07348796382616
40667.4337284711,18,6,1.08237148657046
40711.9477301737,18,8,1.19532085416869
40630.1815478958,18,9,1.19127805743141
40665.0725283892,18,14,1.15663361219689
40602.1074580235,18,17,1.18690105142009
40629.7073925046,18,19,1.11164645208375
40563.0879249532,18,20,1.17616221176141
40598.8143038898,18,21,1.19274521341964
40634.4414842158,18,22,1.17182940093614
40550.8691243207,18,27,1.16617541719469
40561.5550567814,18,28,1.16989315884913
40550.6916494478,18,29,1.18479278074798
40538.6956936105,18,30,1.13788423130628
40843.0613977311,19,1,1.1036775709677
40728.4906951717,19,2,1.09648221770914
40710.3604279868,19,3,1.07863198981371
40713.784068691,19,4,1.07846251328161
40715.9204426656,19,5,1.08298569146925
40683.4618864511,19,6,1.10199785028601
40701.5532138811,19,7,1.09905083580644
40663.0168107954,19,8,1.08829127671468
40646.97272414,19,10,1.11038395448789
40625.4620679035,19,11,1.1953134958703
40602.7208213114,19,12,1.20100842285816
40627.0734615086,19,13,1.15460321089214
40644.90255589,19,14,1.16362423912282
40577.1897760759,19,15,1.09884389692995
40602.1224334283,19,16,1.16530502960995
40539.7164231404,19,17,1.19351453638793
40543.5010504157,19,18,1.19200076329373
40534.4035667057,19,19,1.19818473189036
40564.7519575491,19,20,1.19812105846683
40544.1110591176,19,21,1.21075282016302
40529.3908813258,19,23,1.15325096350792
40521.0958638391,19,24,1.15176574294282
40534.1175257758,19,25,1.15246254543043
40517.6362293164,19,26,1.1578430952354
40514.6430645381,19,27,1.16757879991281
40538.6550347019,19,28,1.15551123965252
40527.0634924962,19,29,1.18861252729053
40529.8032548161,19,30,1.20574536216633
40838.1456002962,20,1,1.09290001757524
40726.3787758024,20,2,1.10348211197962
40708.2384831642,20,5,1.08295562125357
40697.4763047334,20,6,1.08555480333969
40638.2705843734,20,10,1.16447006586731
40615.4649725648,20,11,1.20010044746299
40591.5420781235,20,12,1.21273396052651
40574.2554240739,20,13,1.21635330247976
40595.8684619137,20,14,1.20627085849745
40581.9902292354,20,16,1.2140598340299
40526.4148157802,20,19,1.21407709620179
40544.8267664749,20,21,1.16446407522478
40516.0485998492,20,27,1.17869911087476
40526.7496914389,20,29,1.19583586415714
40829.6041616578,21,1,1.08944379123868
40709.6297417482,21,2,1.07956883044544
40701.5572754149,21,3,1.09177294873062
40664.2907351423,21,4,1.08645731164278
40664.8805841603,21,5,1.09349935394972
40666.9159223333,21,6,1.09324826113704
40657.329461178,21,8,1.10132695031961
40626.5050110296,21,9,1.18599987666282
40622.6021965948,21,10,1.18476030037864
40624.8818847443,21,11,1.17995530622168
40582.9287162682,21,13,1.21127639793468
40573.0534633221,21,15,1.16642784569368
40546.6428936298,21,16,1.20694306638336
40559.1776597892,21,17,1.19637757963613
40538.4842722995,21,19,1.20875259177338
40545.767239814,21,20,1.1706791094618
40519.2292094974,21,22,1.17316363582338
40525.9468006208,21,23,1.16095511730933
40600.932650389,21,24,1.18460595738402
40550.6030298985,21,27,1.15388491872033
40528.1687709995,21,28,1.21062344757195
40500.4028195925,21,29,1.17600499829768
40518.8841300989,21,30,1.19932390883427
40788.6475249049,22,1,1.09793038949525
40691.7105633925,22,2,1.09497507048302
40688.3430557187,22,3,1.10076925142494
40706.850774038,22,5,1.08511098991039
40656.7462745509,22,6,1.09403862481417
40619.3755996458,22,9,1.18354386463965
40628.348072544,22,12,1.17741489628652
40588.2683841419,22,14,1.21979893411906
40573.4356455308,22,15,1.06929176783991
40545.3377619638,22,17,1.1991157131636
40532.4807944844,22,19,1.21054062400847
40534.8207137315,22,20,1.20803726116266
40595.7928591791,22,23,1.14526667765703
40535.0726224439,22,24,1.16901176698847
40523.3388936947,22,25,1.1762610426694
40516.6288011314,22,26,1.14474496056955
40581.0145462293,22,27,1.14859698364783
40507.6746534043,22,29,1.16219480812757
40508.1303206946,22,30,1.17038481782041
40757.6005726873,23,1,1.10014168383411
40682.099515977,23,2,1.10427674391175
40684.0027240069,23,3,1.10402943662219
40679.5305563719,23,4,1.10781919904156
40684.1674451965,23,5,1.10689355648399
40674.0997906636,23,7,1.10357421208529
40621.1752164045,23,9,1.17030367598762
40616.9062270759,23,11,1.16867185412141
40595.1624972455,23,12,1.11240338854433
40593.6671115101,23,13,1.21933138465387
40592.0097447782,23,14,1.20588087334363
40564.6782296247,23,15,1.20001945623173
40546.066214009,23,16,1.19170988538339
40540.6098876015,23,17,1.20543591066565
40530.9174450194,23,18,1.20122724336121
40526.9672539481,23,19,1.20556852947051
40518.2691366081,23,20,1.19084745845395
40533.0254955035,23,21,1.21789040586873
40511.6167081724,23,23,1.17347990688173
40562.2731830443,23,24,1.21873814638036
40519.4532758061,23,25,1.1838093653029
40490.7925289121,23,26,1.14393228727829
40531.0005408655,23,27,1.15590404621739
40505.245740885,23,28,1.15842557567146
40753.3755880803,24,1,1.10018760951056
40667.1188093678,24,4,1.098070276278
40665.4278868219,24,5,1.10227893319673
40666.5730985902,24,6,1.10032359332178
40662.4499413806,24,7,1.11300825587157
40647.8626374056,24,8,1.17338670454217
40638.9296366941,24,9,1.19133971419466
40627.5003251875,24,10,1.19053947631832
40607.050731161,24,11,1.17909478513189
40605.2223788409,24,12,1.21679431492718
40586.6288890609,24,13,1.21375986368228
40584.1764835591,24,14,1.20441817519173
40575.1284751803,24,15,1.20900331972559
40550.8244919403,24,16,1.21191782503155
40549.8053573114,24,17,1.20173557583246
40542.0320319966,24,18,1.21247776186505
40529.2774904412,24,20,1.20414583783692
40545.329433558,24,21,1.20830274066881
40528.4847786522,24,22,1.21199774953911
40502.1867378839,24,23,1.16700413289733
40522.7408710956,24,24,1.17657790117142
40507.2398978799,24,25,1.16532789924607
40488.5568425213,24,26,1.19720420114918
40490.9964733317,24,27,1.17190685926985
40500.0955935133,24,28,1.16077567015552
40490.5730554477,24,29,1.17852577161428
40491.4435110845,24,30,1.17690836054468
40674.2692735178,25,1,1.11875073209936
40671.1015504506,25,2,1.11255848628241
40645.7092844407,25,3,1.09739212561933
40661.3560474454,25,4,1.1050170552823
40768.5018548273,25,5,1.13700022467612
40616.595937676,25,6,1.13260344769823
40641.7155761843,25,7,1.19375739383243
40623.3862631783,25,9,1.1940668388241
40629.8850811254,25,10,1.19006159893342
40586.7459151966,25,13,1.20723707628876
40592.548670101,25,14,1.20665167660391
40582.9790514269,25,15,1.20310310667991
40554.9286028361,25,16,1.21183084917174
40519.8917143415,25,21,1.1759114915701
40504.7482352004,25,25,1.17451032003019
40496.7833224582,25,30,1.18103481313717
40672.1251002912,26,1,1.11983188642121
40672.7974077485,26,2,1.11424636250381
40675.0199509712,26,3,1.11411693695562
40613.4003434703,26,5,1.13420217448916
40615.6909747836,26,6,1.13473468778974
40616.2856763535,26,7,1.13597504579681
40617.9315336254,26,8,1.13451660152031
40610.4319334901,26,9,1.13658392516533
40616.7467681789,26,10,1.0733562000537
40584.1824991781,26,11,1.22081362097728
40582.3367453471,26,12,1.2069787063039
40571.0712527243,26,13,1.22049724884554
40558.1720272019,26,17,1.20286798397357
40551.0421410672,26,18,1.21422472401555
40562.1075814572,26,20,1.21178904692116
40558.7177001966,26,21,1.20059474200922
40523.6905890999,26,22,1.20765703048454
40524.9359789704,26,23,1.20453058119545
40514.0564606009,26,25,1.17850508065524
40493.986423815,26,26,1.18128048974496
40486.7352510413,26,27,1.18036641502745
40489.7597400944,26,28,1.17821875131966
40673.3667267737,27,1,1.1179406886315
40675.4898084159,27,2,1.11811817773132
40623.8153546297,27,4,1.13644404003021
40606.5507724926,27,6,1.13550893465188
40620.8728835953,27,7,1.13519583823305
40592.7120738192,27,8,1.13711988593505
40611.1728077813,27,10,1.13938937417518
40589.4693692683,27,11,1.20526702464922
40571.4160356589,27,15,1.18750297330736
40502.1390242151,27,22,1.2240049391111
40498.0746415311,27,26,1.17723852950366
40487.8229819019,27,27,1.18024657333762
40490.5878640815,27,28,1.18011186526395
40489.301175452,27,29,1.18281197045551
40647.435422725,28,2,1.08152445715548
40644.1633220948,28,3,1.12000240409109
40625.7818653817,28,4,1.1360255774131
40622.0923051241,28,6,1.13362492248445
40620.4872115127,28,7,1.1339691028341
40622.7078837268,28,8,1.13471007587915
40620.3594028975,28,9,1.13298981479426
40608.5087172167,28,10,1.14122957235329
40556.9038311817,28,11,1.19978761955877
40561.7393236553,28,12,1.21234076769903
