"AICC","p","q","res_ratio"
41496.8294896924,26,12,1.74637921723735
41484.7832343935,26,13,1.74099989689109
41487.5758269321,26,14,1.7542917527475
41492.7164833927,26,15,1.73395638142516
41435.6703469043,26,16,1.81798537388057
41441.3719266696,26,17,1.81679838415183
41469.4351209037,26,18,1.74258040640621
41444.3723453837,26,19,1.73289427874001
41438.4654654092,26,20,1.78291554093094
41421.3280892043,26,21,1.77355537251323
41396.6785095639,26,22,1.8134485240005
41410.535850024,26,23,1.74910733437537
41409.4860654549,26,24,1.75937530879979
41410.8778112556,26,25,1.75695730782901
41412.3639199174,26,26,1.75785939083966
41414.2485657958,26,27,1.75916740564836
41414.4942123651,26,28,1.75768856482413
41416.3779591147,26,29,1.75860996938954
41384.1370643533,26,30,1.80950948021326
41557.7767982722,27,1,1.74147238144177
41561.0949689517,27,2,1.73798820733901
41540.130634296,27,3,1.73394918483358
41551.3855929759,27,4,1.74610695911538
41559.4973555768,27,5,1.73102728243195
41561.3430030085,27,6,1.73010894502456
41563.0913041377,27,7,1.73308841073626
41557.7903872762,27,8,1.73337183596728
41497.3397961919,27,9,1.80275289538754
41549.8908748669,27,10,1.71729250437212
41488.5263569794,27,11,1.77799284902875
41485.7786354893,27,12,1.7717434768066
41485.5597787784,27,13,1.75229809332633
41488.7686182562,27,14,1.76371108963282
41477.0834590847,27,15,1.74966878424927
41441.7692764109,27,17,1.8054127394218
41471.5487410375,27,18,1.74132637259721
41444.3290514884,27,19,1.73885364993865
41445.4598311388,27,20,1.74669631644268
41407.2255394886,27,21,1.81117659815211
41372.9951005001,27,22,1.79758261019001
41410.8771012121,27,23,1.75804615806139
41410.3862677158,27,24,1.75775254050226
41413.2352773449,27,25,1.75622131153768
41414.6873128657,27,26,1.75865776612258
41415.8006529101,27,27,1.75805144789988
41374.3300986586,27,28,1.8019523003767
41372.4209822386,27,29,1.79447491424946
41374.7821253411,27,30,1.79366335112721
41558.4219536465,28,1,1.74316907440036
41539.5131199612,28,2,1.73666341944682
41555.514081049,28,3,1.72656671181829
41534.5188465963,28,4,1.74408583053336
41561.9630364904,28,5,1.73179654840196
41473.5786944333,28,14,1.75411535352188
41445.9939622951,28,16,1.80641586558037
41443.7412823265,28,17,1.81986918808825
41461.4343521469,28,18,1.76063776990274
41437.5780816792,28,19,1.75963617711904
41371.6385310497,28,24,1.80319152304331
41374.190779987,28,25,1.7963521358566
41376.3067660341,28,26,1.80152905223871
41375.9091744462,28,27,1.80145064620721
41378.2944096781,28,28,1.79828038951702
41375.3280906692,28,29,1.79385272128388
41377.9702958654,28,30,1.79199721753477
41560.8297356686,29,1,1.7427571680281
41559.4771865628,29,2,1.7440927150185
41535.5701377463,29,3,1.74432234010939
41539.4160655963,29,4,1.74500880677537
41540.4529191751,29,5,1.74683930589586
41539.4107459447,29,6,1.73611829626403
41566.1781582507,29,7,1.73607080541112
41497.9390208388,29,9,1.77793858001393
41480.819136946,29,11,1.79462704930855
41424.6409124942,29,19,1.77080599100312
41371.9738976432,29,24,1.80163707278469
41374.0716677422,29,25,1.80255460088879
41375.9535583848,29,26,1.80246060319409
41378.0335391936,29,27,1.80119706863986
41379.8121686962,29,28,1.80381557562234
41378.0113848251,29,29,1.80057480169841
41380.3559423948,29,30,1.79648174659135
41559.863191098,30,1,1.73362083908427
41535.4544502558,30,2,1.7418312111943
41537.4602190227,30,3,1.74156293515811
41487.1833446941,30,6,1.76118525534235
41552.6619362028,30,7,1.75888350313613
41490.8863933054,30,12,1.76118386475102
41476.2410191404,30,13,1.78977649336716
41452.9128150897,30,17,1.80455576373949
41433.2003586962,30,19,1.76597363092633
41408.8691054785,30,23,1.78990463442601
41376.3879689266,30,25,1.7996478481822
