"AICC","p","q","res_ratio"
39468.9668423512,6,22,1.02335306254909
39470.9519473983,6,23,1.02380044375061
39413.748919889,6,24,1.1258231047097
39409.6068569659,6,25,1.12040401355651
39410.7176648596,6,26,1.11720585525359
39477.3629406795,6,27,1.05277543066558
39466.4697160518,6,28,1.04836586537172
39397.5155794932,6,29,1.14071505633714
39408.7419417112,6,30,1.14087098876446
39694.946410921,7,1,1.09204320654309
39696.7173807988,7,2,1.08293356353264
39697.0670489012,7,3,1.09848805383677
39613.8753431316,7,4,1.01241591892694
39613.8837540691,7,5,1.01274588272212
39610.1843472855,7,6,1.01183632286134
39619.7659359085,7,7,1.01016706640343
39623.2088930182,7,8,1.01137698619402
39622.2721917825,7,9,1.01290163918448
39622.2100427205,7,10,1.01199115897538
39624.2437007258,7,11,1.01284146049996
39627.6250744514,7,12,1.01490948623549
39545.062683283,7,13,1.01254342069594
39578.8401359693,7,14,1.01141398607496
39565.8192312063,7,15,1.0186932321978
39551.164434068,7,16,1.01793751234488
39474.6960345449,7,17,1.0393386324956
39471.784544585,7,18,1.02213709267029
39456.7173738855,7,19,1.03764133337258
39479.7738262347,7,20,1.03125042587973
39469.807610088,7,21,1.02675111852989
39484.09119537,7,22,1.02936431055848
39520.4158808613,7,23,1.02086089769406
39523.1183557948,7,24,1.0229850855853
39483.699099227,7,25,1.04688293575581
39391.1928187566,7,26,1.13808794983785
39403.9283057652,7,27,1.13547132151891
39418.3594961901,7,28,1.1473405105754
39385.3688711551,7,29,1.14531845703088
39399.6514302496,7,30,1.14102602532329
39696.8467393798,8,1,1.09457695327939
39698.7471561204,8,2,1.09419108009178
39699.8559698712,8,3,1.09139604483253
39666.75792773,8,4,1.19798090308084
39610.0999923393,8,5,1.01180810118329
39621.3151962933,8,6,1.01157909670432
39618.3678473369,8,7,1.01562239515717
39606.2111179384,8,8,1.0124750841271
39605.5493866696,8,9,1.0376891162345
39593.1023822152,8,10,1.00769494783475
39628.7088464119,8,11,1.01365745018114
39630.8009862874,8,12,1.0142288831041
39542.9947697004,8,13,1.01095890416241
39544.711456315,8,14,1.01198077413207
39544.0318484243,8,15,1.0102094652247
39569.7480901681,8,16,1.02031152348065
39466.9172556354,8,17,1.02866311624122
