"AICC","p","q","res_ratio"
35508.2238562645,8,23,1.06396385822185
35549.2028458381,8,24,1.06152968128283
35480.837847715,8,25,1.08720626669129
35542.4287205271,8,26,1.06306895930918
35479.4243487986,8,27,1.07645277828794
35537.6882794427,8,28,1.06032981972884
35508.6960009455,8,29,1.10387350621188
35419.6526483144,8,30,1.03237067882314
35744.3920369185,9,1,0.998284703482561
35746.0254658312,9,2,0.998826650942754
35748.0889125428,9,3,0.998966593881536
35702.8258528719,9,4,0.985848213378613
35654.735533965,9,5,1.07767822363249
35659.3889389735,9,6,1.07242189203288
35656.21940372,9,7,1.07302801279988
35626.3479244542,9,8,1.08452088332515
35640.4020591968,9,9,1.07461708086516
35637.7117743625,9,10,1.07531759534073
35624.3295830016,9,11,1.074479984899
35620.5261009676,9,12,1.08400070926769
35620.2513189223,9,13,1.06971752196047
35608.1155888847,9,14,1.07757562687598
35656.3942881668,9,15,1.08423839750874
35569.2915865065,9,16,1.07077584152423
35557.6038252954,9,17,1.02724219651811
35530.5563169505,9,18,1.08845438065585
35557.8875137797,9,19,1.09352160980147
35532.1527040722,9,20,1.08788411015444
35554.3763350044,9,21,1.06006416389188
35556.1710436686,9,22,1.06167591361542
35494.0642995794,9,23,1.08317016815506
35542.6136488898,9,24,1.06373788534067
35536.5069904184,9,25,1.06784775413277
35479.8673096362,9,26,1.1271943386771
35480.3781746406,9,27,1.0725858003605
35482.4597570946,9,28,1.07810798264015
35465.324365618,9,29,1.09252704604541
35435.9873512128,9,30,1.03947471518245
35746.3443624597,10,1,0.998089260331153
35748.0752360742,10,2,0.99894738438122
35738.1408704817,10,3,0.99998705563815
35741.0987491183,10,4,0.994905838815198
35672.7220529662,10,5,1.022411512736
35674.0648704306,10,6,1.07507056954161
35630.8244684298,10,7,1.02514575861213
35632.9112590636,10,8,1.08479204440852
35674.1131994909,10,9,1.07985454039666
35674.6634995371,10,10,1.09877877061418
35679.9138842667,10,11,1.01705550342231
35686.9275362775,10,12,1.00796542415051
35582.7934918908,10,13,1.11992885447858
35685.7280761961,10,14,1.09634559667013
35640.6513070767,10,15,1.07529948016125
35525.615473311,10,16,1.07887580085799
35580.0826514806,10,17,1.08923437546567
35528.6611576632,10,18,1.09026204431752
35530.4965963653,10,19,1.08448759412938
35538.1596169037,10,20,1.08483410967719
35501.996653769,10,22,1.0765561695881
35458.7829097915,10,23,1.07105459996722
35462.1182425395,10,24,1.08473995335802
35500.9561059954,10,25,1.08357656271723
35513.4907177737,10,26,1.08072002673422
35480.89913837,10,27,1.07424169672053
35497.7734974131,10,28,1.04548472647607
35486.5743083756,10,29,1.07280898577181
35742.6475681938,11,1,0.996776127115453
35717.5323525249,11,2,0.997999461235853
35740.0525091787,11,3,1.00059590407965
35683.6840567188,11,4,0.994396332774734
35660.9034829228,11,5,1.00561663475827
35605.3704755682,11,6,1.00320935877425
35654.0735773895,11,7,1.08376916824838
35597.9926663009,11,8,0.977809234553155
35670.8350230015,11,9,1.09347321614288
35595.3781142975,11,10,1.01498942583506
35523.3515199211,11,11,0.992931672693949
35625.2262720895,11,12,1.02863996541234
35634.4487594058,11,13,1.01731497394179
35570.8248780836,11,14,1.08477027508314
35570.9504402214,11,15,1.02292871011502
35517.5961217269,11,16,1.06124456046158
35528.4915400983,11,17,1.03059802326457
35549.5703437077,11,18,1.07988304565754
35525.6369338498,11,19,1.06066187581369
35548.6495664758,11,20,1.09886088796637
35499.7370558275,11,21,1.1191823953592
35539.5092419885,11,22,1.08776885090122
35463.268102595,11,23,1.08876008950637
35476.0722107087,11,24,1.11088951077022
35476.5544010657,11,25,1.11807004834882
35477.550403512,11,26,1.12113640089563
35435.3203148796,11,27,1.02650318333555
35427.5196993808,11,28,1.0255358698408
35404.3876331752,11,29,1.02406750314486
35475.8853357168,11,30,1.09089811250161
35740.9654145324,12,1,0.995879632123092
35717.5273804962,12,2,0.999168084754979
35740.5580381749,12,3,1.00015756685571
35685.831453466,12,4,0.993765108366671
35646.3420137197,12,5,1.04698443564803
35598.3224655898,12,6,1.04944755631631
35685.032919533,12,7,0.986555313246709
35604.6414824887,12,8,0.979220920805656
35599.7767093443,12,9,1.00759829097652
35547.624924077,12,10,1.00142854862556
35644.5924873453,12,11,1.03591480425937
35612.3818243482,12,12,0.998129460695434
35569.9190653405,12,13,0.986109797740394
35633.660389956,12,14,0.992764529686589
35501.1467622218,12,15,1.0269718843287
35468.6003990295,12,16,1.02101287029812
35470.3085921864,12,17,1.02431281761688
35447.795028698,12,18,1.00705381860165
35454.892136964,12,19,1.01510252482078
35438.6391659356,12,20,1.03833384335272
35436.3966467705,12,21,1.04530907860148
35472.6346100865,12,22,1.03995943818991
35417.8041912254,12,23,1.01136117889465
35421.7582182337,12,24,1.01768366563023
35476.435137708,12,25,1.11585974551024
35474.9550172601,12,26,1.05305746708573
35443.8731929528,12,27,1.04029013904659
35413.4926398047,12,28,1.02610270827701
35409.2687403177,12,30,1.03568945714928
35740.733407286,13,1,0.996315353040245
35744.423271324,13,2,0.996178311466595
35709.1057305674,13,3,0.997100716335503
35683.934789349,13,4,0.998589439254984
