"month","wday","hour","modelfit"
10,"Thu",10,1883.7310606061
10,"Thu",11,2067.50378787891
10,"Thu",12,2043.5492424244
10,"Thu",13,1964.59469696965
10,"Thu",14,1623.45833333347
10,"Thu",15,1489.4583333333
10,"Thu",16,1402.45833333332
10,"Thu",17,1633.64015151513
10,"Thu",18,2535.64015151525
10,"Thu",19,2831.91287878789
10,"Thu",20,2128.73106060591
10,"Thu",21,555.640151515153
10,"Thu",22,-1160.90530303034
10,"Thu",23,-2493.08712121211
10,"Thu",24,-3517.58712121212
10,"Fri",1,-4004.17803030305
10,"Fri",2,-4166.76893939388
10,"Fri",3,-4126.04166666675
10,"Fri",4,-3839.95075757568
10,"Fri",5,-3029.9053030303
10,"Fri",6,-485.632575757569
10,"Fri",7,1173.41287878778
10,"Fri",8,1950.09469696965
10,"Fri",9,2117.23106060633
10,"Fri",10,1885.91287878792
10,"Fri",11,2063.23106060618
10,"Fri",12,2026.73106060622
10,"Fri",13,1926.18560606056
10,"Fri",14,1545.04924242436
10,"Fri",15,1419.73106060603
10,"Fri",16,1341.64015151513
10,"Fri",17,1569.82196969695
10,"Fri",18,2459.54924242433
10,"Fri",19,2706.27651515151
10,"Fri",20,1986.59469696957
10,"Fri",21,475.003787878793
10,"Fri",22,-1122.35984848487
10,"Fri",23,-2373.58712121211
10,"Fri",24,-3434.72348484848
10,"Sat",1,-3978.02651515153
10,"Sat",2,-2176.61363636352
10,"Sat",3,-2250.84090909093
10,"Sat",4,-2194.93181818172
10,"Sat",5,-2011.34090909089
10,"Sat",6,-1084.65909090907
10,"Sat",7,-169.068181818263
10,"Sat",8,970.840909090862
10,"Sat",9,1739.93181818203
10,"Sat",10,1916.34090909094
10,"Sat",11,1997.52272727283
10,"Sat",12,1787.38636363651
10,"Sat",13,1465.74999999996
10,"Sat",14,901.431818181924
10,"Sat",15,712.659090909067
10,"Sat",16,677.795454545442
10,"Sat",17,1025.74999999998
10,"Sat",18,1977.56818181826
10,"Sat",19,2131.88636363636
10,"Sat",20,1458.4318181817
10,"Sat",21,298.704545454546
10,"Sat",22,-828.159090909111
10,"Sat",23,-1947.93181818181
10,"Sat",24,-2941.47727272727
11,"Sun",1,-1950.2738095238
11,"Sun",2,-2330.51190476192
11,"Sun",3,-2477.70238095239
11,"Sun",4,-2424.79761904761
11,"Sun",5,-2289.32142857136
11,"Sun",6,-1978.41666666667
11,"Sun",7,-1653.94047619048
11,"Sun",8,-742.369047619052
11,"Sun",9,132.488095238094
11,"Sun",10,703.154761904741
11,"Sun",11,992.107142857133
11,"Sun",12,1155.96428571437
11,"Sun",13,1255.53571428571
11,"Sun",14,981.01190476189
11,"Sun",15,923.345238095188
11,"Sun",16,1840.53571428577
11,"Sun",17,2279.3928571428
11,"Sun",18,2321.96428571425
11,"Sun",19,2326.39285714288
11,"Sun",20,1856.1071428571
11,"Sun",21,990.726190476189
11,"Sun",22,271.678571428563
11,"Sun",23,-705.464285714287
11,"Sun",24,-1477.60714285714
11,"Mon",1,-5420.02651515153
11,"Mon",2,-5612.02651515143
11,"Mon",3,-5578.70833333345
11,"Mon",4,-5194.84469696968
11,"Mon",5,-4150.4356060606
11,"Mon",6,-1430.52651515152
11,"Mon",7,472.382575757453
11,"Mon",8,1712.7916666666
11,"Mon",9,2152.65530303056
11,"Mon",10,2162.51893939399
11,"Mon",11,2444.20075757588
11,"Mon",12,2558.79166666683
11,"Mon",13,2623.88257575752
11,"Mon",14,2333.74621212135
11,"Mon",15,2356.42803030299
11,"Mon",16,3104.92803030301
11,"Mon",17,3223.38257575757
11,"Mon",18,2870.70075757588
11,"Mon",19,2714.92803030302
11,"Mon",20,2047.83712121199
11,"Mon",21,637.200757575758
11,"Mon",22,-831.753787878813
11,"Mon",23,-2103.20833333332
11,"Mon",24,-3094.8446969697
11,"Tue",1,-4689.10515873013
11,"Tue",2,-4976.67658730163
11,"Tue",3,-4919.53373015873
11,"Tue",4,-4571.72420634923
11,"Tue",5,-3649.10515873006
11,"Tue",6,-1037.0575396824
11,"Tue",7,823.990079364849
11,"Tue",8,1819.41865079357
11,"Tue",9,2100.37103174616
11,"Tue",10,1985.89484126986
11,"Tue",11,2254.03769841266
11,"Tue",12,2349.18055555573
11,"Tue",13,2424.89484126983
11,"Tue",14,2131.18055555551
11,"Tue",15,2216.94246031733
11,"Tue",16,3000.89484126997
11,"Tue",17,3087.41865079356
11,"Tue",18,2682.46626984122
11,"Tue",19,2497.65674603177
11,"Tue",20,1803.990079365
11,"Tue",21,254.275793650796
11,"Tue",22,-1311.62896825399
11,"Tue",23,-2626.39087301587
11,"Tue",24,-3651.39087301588
11,"Wed",1,-4042.60912698411
11,"Wed",2,-4367.99007936508
11,"Wed",3,-4346.89484126983
11,"Wed",4,-4049.46626984127
11,"Wed",5,-3287.60912698404
11,"Wed",6,-988.656746031605
11,"Wed",7,707.057539682314
11,"Wed",8,1632.10515873007
11,"Wed",9,1880.24801587314
11,"Wed",10,1740.8670634921
11,"Wed",11,1980.91468253965
11,"Wed",12,2051.48611111128
11,"Wed",13,2137.58134920635
11,"Wed",14,1878.39087301584
11,"Wed",15,1952.05753968241
11,"Wed",16,2766.00992063505
11,"Wed",17,2875.81944444435
11,"Wed",18,2532.96230158724
11,"Wed",19,2355.24801587304
11,"Wed",20,1679.29563492057
11,"Wed",21,221.390873015864
11,"Wed",22,-1258.32341269844
11,"Wed",23,-2522.08531746032
11,"Wed",24,-3527.79960317461
11,"Thu",1,-4101.9772727273
11,"Thu",2,-4421.97727272724
11,"Thu",3,-4408.25000000009
11,"Thu",4,-4128.88636363629
11,"Thu",5,-3381.65909090907
11,"Thu",6,-1004.65909090908
11,"Thu",7,697.659090908983
11,"Thu",8,1645.15909090903
11,"Thu",9,1921.02272727299
11,"Thu",10,1815.06818181823
11,"Thu",11,2016.9772727274
11,"Thu",12,2103.88636363652
11,"Thu",13,2188.93181818177
11,"Thu",14,1913.70454545468
11,"Thu",15,1989.1136363636
11,"Thu",16,2816.84090909089
11,"Thu",17,2917.15909090908
11,"Thu",18,2531.52272727285
11,"Thu",19,2333.20454545454
11,"Thu",20,1643.88636363623
11,"Thu",21,237.795454545464
11,"Thu",22,-1261.02272727275
11,"Thu",23,-2528.29545454545
11,"Thu",24,-3535.20454545454
11,"Fri",1,-4158.64204545456
11,"Fri",2,-4462.23295454538
11,"Fri",3,-4422.9602272728
11,"Fri",4,-4121.55113636356
11,"Fri",5,-3308.86931818182
11,"Fri",6,-950.187499999995
11,"Fri",7,713.312499999883
11,"Fri",8,1666.63068181812
11,"Fri",9,1991.76704545482
11,"Fri",10,1942.17613636368
11,"Fri",11,2176.0397727274
11,"Fri",12,2246.08522727289
11,"Fri",13,2255.53977272721
11,"Fri",14,1949.67613636377
11,"Fri",15,2003.44886363633
11,"Fri",16,2808.31249999998
11,"Fri",17,2915.81249999998
11,"Fri",18,2486.40340909103
11,"Fri",19,2219.85795454546
11,"Fri",20,1493.94886363623
11,"Fri",21,86.1761363636313
11,"Fri",22,-1360.55113636365
11,"Fri",23,-2570.32386363635
11,"Fri",24,-3599.86931818182
11,"Sat",1,-2219.81944444443
11,"Sat",2,-2591.34325396829
11,"Sat",3,-2683.72420634911
11,"Sat",4,-2601.86706349212
11,"Sat",5,-2365.43849206342
11,"Sat",6,-1419.96230158718
11,"Sat",7,-531.009920635074
11,"Sat",8,698.418650793608
11,"Sat",9,1574.18055555564
11,"Sat",10,1904.27579365081
11,"Sat",11,2076.32341269838
11,"Sat",12,1940.89484126999
11,"Sat",13,1767.03769841269
11,"Sat",14,1214.8472222222
11,"Sat",15,1232.60912698403
11,"Sat",16,2135.99007936518
11,"Sat",17,2265.89484126976
11,"Sat",18,1925.08531746027
11,"Sat",19,1598.41865079367
11,"Sat",20,922.466269841218
11,"Sat",21,-156.914682539686
11,"Sat",22,-1197.72420634922
11,"Sat",23,-2280.86706349207
11,"Sat",24,-3207.77182539683
12,"Sun",1,-2200.13949275364
12,"Sun",2,-2613.35688405789
12,"Sun",3,-2780.70471014483
12,"Sun",4,-2745.96557971016
12,"Sun",5,-2569.70471014485
12,"Sun",6,-2028.70471014502
12,"Sun",7,-1662.44384057967
12,"Sun",8,-928.226449275366
12,"Sun",9,156.33876811591
12,"Sun",10,855.425724637691
12,"Sun",11,1138.59963768119
12,"Sun",12,1270.29528985508
12,"Sun",13,1449.07789855087
12,"Sun",14,1290.16485507249
12,"Sun",15,1442.03442028992
12,"Sun",16,2336.25181159419
12,"Sun",17,2376.59963768109
12,"Sun",18,2334.99094202898
12,"Sun",19,2282.64311594198
12,"Sun",20,1803.03442028983
12,"Sun",21,977.903985507266
12,"Sun",22,240.208333333363
12,"Sun",23,-778.70471014493
12,"Sun",24,-1645.61775362318
12,"Mon",1,-5199.19507575759
12,"Mon",2,-5441.74053030298
12,"Mon",3,-5434.64962121224
12,"Mon",4,-5087.46780303027
12,"Mon",5,-4104.46780303029
12,"Mon",6,-1402.19507575756
12,"Mon",7,521.577651515036
12,"Mon",8,1620.2594696969
12,"Mon",9,2269.35037878814
12,"Mon",10,2372.39583333338
12,"Mon",11,2635.16856060618
12,"Mon",12,2711.44128787896
12,"Mon",13,2804.168560606
12,"Mon",14,2426.12310606076
12,"Mon",15,2517.66856060602
12,"Mon",16,3209.66856060604
12,"Mon",17,2984.66856060606
12,"Mon",18,2591.03219696982
12,"Mon",19,2352.16856060606
12,"Mon",20,1721.57765151502
12,"Mon",21,404.850378787871
12,"Mon",22,-949.513257575785
12,"Mon",23,-2238.87689393938
12,"Mon",24,-3284.01325757576
12,"Tue",1,-4024.58143939395
12,"Tue",2,-4369.71780303024
12,"Tue",3,-4394.35416666674
12,"Tue",4,-4104.12689393932
12,"Tue",5,-3361.39962121212
12,"Tue",6,-1080.12689393938
12,"Tue",7,648.464015151413
12,"Tue",8,1495.73674242419
12,"Tue",9,1984.00946969723
12,"Tue",10,2033.05492424247
12,"Tue",11,2246.100378788
12,"Tue",12,2291.6458333335
12,"Tue",13,2371.3276515151
12,"Tue",14,2024.9185606062
12,"Tue",15,2135.82765151511
12,"Tue",16,2859.50946969695
12,"Tue",17,2627.87310606059
12,"Tue",18,2230.87310606072
12,"Tue",19,2016.73674242424
12,"Tue",20,1410.78219696957
12,"Tue",21,116.873106060609
12,"Tue",22,-1201.44507575759
12,"Tue",23,-2461.99053030302
12,"Tue",24,-3495.99053030302
12,"Wed",1,-4256.80681818184
12,"Wed",2,-4588.98863636358
12,"Wed",3,-4574.57954545463
12,"Wed",4,-4305.17045454536
12,"Wed",5,-3539.07954545455
12,"Wed",6,-1165.94318181818
12,"Wed",7,607.011363636242
12,"Wed",8,1488.69318181812
12,"Wed",9,2013.55681818209
12,"Wed",10,2067.78409090914
12,"Wed",11,2321.55681818194
12,"Wed",12,2367.01136363653
12,"Wed",13,2427.55681818176
12,"Wed",14,2084.32954545469
12,"Wed",15,2201.42045454541
12,"Wed",16,2933.87499999998
12,"Wed",17,2766.37499999999
12,"Wed",18,2405.05681818193
12,"Wed",19,2234.9659090909
12,"Wed",20,1613.3295454544
12,"Wed",21,245.693181818189
12,"Wed",22,-1186.67045454548
12,"Wed",23,-2544.89772727272
12,"Wed",24,-3616.07954545454
12,"Thu",1,-4115.35416666669
12,"Thu",2,-4476.21780303024
12,"Thu",3,-4482.17234848493
12,"Thu",4,-4225.35416666658
12,"Thu",5,-3490.26325757576
12,"Thu",6,-1205.94507575759
12,"Thu",7,564.691287878676
12,"Thu",8,1466.23674242419
12,"Thu",9,2004.78219696997
12,"Thu",10,2089.78219696975
12,"Thu",11,2356.64583333346
12,"Thu",12,2385.69128787896
12,"Thu",13,2506.50946969692
12,"Thu",14,2194.60037878803
12,"Thu",15,2307.87310606056
12,"Thu",16,2949.0549242424
12,"Thu",17,2704.14583333333
12,"Thu",18,2301.28219696982
12,"Thu",19,2065.73674242425
12,"Thu",20,1421.6458333332
12,"Thu",21,107.554924242424
12,"Thu",22,-1261.76325757579
12,"Thu",23,-2553.89962121211
12,"Thu",24,-3615.26325757575
12,"Fri",1,-3720.64962121214
12,"Fri",2,-4074.3314393939
12,"Fri",3,-4097.19507575767
12,"Fri",4,-3840.19507575747
12,"Fri",5,-3139.19507575754
12,"Fri",6,-949.013257575773
12,"Fri",7,665.441287878682
12,"Fri",8,1460.98674242419
12,"Fri",9,1941.89583333359
12,"Fri",10,1995.53219696974
12,"Fri",11,2190.66856060618
12,"Fri",12,2175.66856060623
12,"Fri",13,2241.30492424237
12,"Fri",14,1908.03219696984
12,"Fri",15,2056.35037878783
12,"Fri",16,2742.12310606058
12,"Fri",17,2495.62310606062
12,"Fri",18,2065.35037878799
12,"Fri",19,1800.80492424242
12,"Fri",20,1183.75946969685
12,"Fri",21,-4.87689393940775
12,"Fri",22,-1236.92234848487
12,"Fri",23,-2411.10416666666
12,"Fri",24,-3450.0587121212
12,"Sat",1,-2392.59280303032
12,"Sat",2,-2797.68371212118
12,"Sat",3,-2931.00189393942
12,"Sat",4,-2827.32007575749
12,"Sat",5,-2590.27462121212
12,"Sat",6,-1591.59280303028
12,"Sat",7,-736.956439394026
12,"Sat",8,277.089015151453
12,"Sat",9,1316.9071969699
12,"Sat",10,1813.86174242429
12,"Sat",11,2035.45265151526
12,"Sat",12,1962.08901515166
12,"Sat",13,1887.81628787874
12,"Sat",14,1463.04356060618
12,"Sat",15,1624.45265151512
12,"Sat",16,2408.95265151514
12,"Sat",17,2258.81628787879
12,"Sat",18,1984.4071969698
12,"Sat",19,1722.86174242424
12,"Sat",20,1139.13446969686
12,"Sat",21,100.589015151508
12,"Sat",22,-910.592803030319
12,"Sat",23,-2080.77462121212
12,"Sat",24,-3136.68371212121
