"AICC","p","q","res_ratio"
42609.1073881818,23,8,1.29478927988668
42561.8259318254,24,8,1.27639842250444
NA,NA,NA,1
42567.7751303956,26,8,1.25259444668708
NA,NA,NA,1
NA,NA,NA,1
42525.2072269808,29,8,1.26929397941244
42528.6544020377,30,8,1.26591374310667
42789.3153102157,1,9,1.09773834128081
42791.3461904419,2,9,1.098360583839
42793.3098375803,3,9,1.09786560419536
42754.4609929065,4,9,1.11515156355778
42792.8970237077,5,9,1.09326966290361
42750.8622419973,6,9,1.1076078544321
42728.3534877808,7,9,1.15406477698362
42749.3994062671,8,9,1.20569900690867
42750.4616554275,9,9,1.138558648291
42590.4285253764,10,9,1.20921641330831
42596.085045087,11,9,1.17782607415429
42592.5652800765,12,9,1.18940511605167
42594.1453337325,13,9,1.16477458430299
42615.4802970978,14,9,1.21281817439755
42612.8977036564,15,9,1.18320598522227
42605.8869728247,16,9,1.21835495833034
42602.5038377424,17,9,1.23742314163973
NA,NA,NA,1
42577.8682795548,19,9,1.25545403400924
42603.9769132699,20,9,1.28370334135308
42607.8804181663,21,9,1.30062715228353
42608.035030285,22,9,1.28885205494939
NA,NA,NA,1
42561.7368722747,24,9,1.28916988868705
NA,NA,NA,1
42562.0973566813,26,9,1.2703756057678
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42791.0704205466,1,10,1.09698313050007
42793.2671346858,2,10,1.09729310877567
42795.3758703862,3,10,1.09812458572261
42761.5890584498,4,10,1.10158887205446
42781.7112498964,5,10,1.10033893525937
42759.1332221067,6,10,1.12622241400875
42728.5526938507,7,10,1.15734742613018
42733.1644706423,8,10,1.14736979933139
42650.6480543292,9,10,1.18597970073483
42591.3856173831,10,10,1.1985428986284
42600.6533537273,11,10,1.21557765192424
42608.9724935876,12,10,1.1703950711245
42599.6104096537,13,10,1.15780884233697
42613.5215241436,14,10,1.21208363605589
42609.5913732683,15,10,1.20857766874295
42601.6094714103,16,10,1.19950677573041
42593.2122464651,17,10,1.21072205903944
NA,NA,NA,1
NA,NA,NA,1
42577.0876495685,20,10,1.26513880878992
NA,NA,NA,1
42568.8824481925,22,10,1.31377198027947
42601.6369274861,23,10,1.27372303645931
42523.9083777322,24,10,1.26408182193793
NA,NA,NA,1
42564.120390173,26,10,1.26589268010282
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42792.9695314749,1,11,1.0976678803286
42795.0599840442,2,11,1.09711287314723
42797.2514446214,3,11,1.09720318880547
42761.4689645159,4,11,1.09599719302872
42748.9848253098,5,11,1.10818353724385
42753.8205464842,6,11,1.13010094790797
42718.56321401,7,11,1.17029181271326
42731.9241568948,8,11,1.14235624162812
42739.1621413696,9,11,1.15336977052886
42589.4042303584,10,11,1.1887203531399
42605.9152561115,11,11,1.22053406594168
42615.9950411363,12,11,1.18409091044505
NA,NA,NA,1
42603.4472957015,14,11,1.21725848851039
42602.4523492835,15,11,1.1981413327041
42634.9064218128,16,11,1.18161690562755
42593.1757425565,17,11,1.23214353437496
NA,NA,NA,1
NA,NA,NA,1
42590.0170436521,20,11,1.27216911404392
42587.746563319,21,11,1.28220166574971
42571.9399856296,22,11,1.30429476755411
42551.7799865396,23,11,1.27653167300195
42528.3854589129,24,11,1.27911127844346
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42554.2202290693,28,11,1.32661532812832
NA,NA,NA,1
NA,NA,NA,1
42794.2982485483,1,12,1.09399866294502
42796.9664472597,2,12,1.09835500501621
42760.1733535526,3,12,1.09659882184854
42755.6633373063,4,12,1.10289272884632
42756.876081705,5,12,1.10108635827151
42755.2726361997,6,12,1.09710285464548
42712.6714848309,7,12,1.16297006150606
42729.7733450157,8,12,1.13582578734398
42652.4126247264,9,12,1.13920374950475
42590.7881294617,10,12,1.17592402336816
42601.6129825459,11,12,1.15593181513871
42615.1458408043,12,12,1.16990271910033
42543.9243113766,13,12,1.21049572217082
42554.678848536,14,12,1.19140208856
42565.7540407303,15,12,1.18116700422295
42597.0294028388,16,12,1.18224509511371
42590.3107362334,17,12,1.2119466261441
NA,NA,NA,1
42582.2511640688,19,12,1.263347773917
42590.9293280073,20,12,1.27880101328144
42553.7473840882,21,12,1.28219973408328
42569.5290864957,22,12,1.29432545683412
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42530.264135524,28,12,1.30456698376485
NA,NA,NA,1
NA,NA,NA,1
42783.9886775509,1,13,1.08323655714805
42691.1347228808,2,13,1.110958964108
42683.9099572873,3,13,1.08202641130582
42752.6371237532,4,13,1.10240828322059
42659.1951494569,5,13,1.25979885591073
42655.0337530507,6,13,1.21050491835677
42656.2203355141,7,13,1.20432554533342
42634.5702244477,8,13,1.30882418971216
42671.218636502,9,13,1.20822832360634
42593.8393365088,10,13,1.18689430661334
42603.2012389776,11,13,1.18933765041978
42623.0984863177,12,13,1.15693052768993
42556.9317028346,13,13,1.22643312663034
42587.8950257051,14,13,1.24117763824782
NA,NA,NA,1
42624.3782863839,16,13,1.15475752734638
42579.3687686346,17,13,1.1873148493862
42580.4346191546,18,13,1.18314586718426
NA,NA,NA,1
NA,NA,NA,1
42577.3258038682,21,13,1.28254110640758
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42512.2765135074,28,13,1.30464370511314
NA,NA,NA,1
NA,NA,NA,1
42764.2385261003,1,14,1.07996958538996
42680.1582963758,2,14,1.17711888865938
42694.8508627934,3,14,1.10144959714038
42650.745310872,4,14,1.12131212014753
42652.663519665,5,14,1.12688082181528
42666.79110998,6,14,1.21015140787638
42629.2934436493,7,14,1.27328446780808
42627.6955285548,8,14,1.23666196151847
42637.9388002882,9,14,1.29786195783748
42594.8214117576,10,14,1.1746487080139
42597.1276611658,11,14,1.1658032807368
42591.7879309775,12,14,1.18570279346044
42540.7902865051,13,14,1.17264532139601
42582.7444901632,14,14,1.23746563786053
42602.8806906984,15,14,1.17436579166639
NA,NA,NA,1
42581.5137864095,17,14,1.18986937603056
42579.8794421257,18,14,1.18709712897141
42562.7185294737,19,14,1.2367755662149
NA,NA,NA,1
NA,NA,NA,1
42572.1159434287,22,14,1.28343722779581
42571.8753711479,23,14,1.29050018114495
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42757.526182533,1,15,1.09025652233925
42748.7690402928,2,15,1.08312989361623
42677.2663790614,3,15,1.19639732882551
42675.3412991445,4,15,1.12740455637063
42641.8621128364,5,15,1.13448921788514
42648.7123982537,6,15,1.20152043070587
42637.393457227,7,15,1.21128715258889
42639.3587860302,8,15,1.20534169895543
42601.5162490868,9,15,1.20539740071087
42607.5040854303,10,15,1.18959488999663
42580.7321245878,11,15,1.19435861703229
42573.3357602503,12,15,1.18077722160583
42547.1662166113,13,15,1.17579870943526
42603.5175093571,14,15,1.15964419512169
42580.6130516699,15,15,1.16087992822705
42554.7970425879,16,15,1.20348728704844
42583.0956097554,17,15,1.21413818895903
42569.0278473555,18,15,1.20259530522696
NA,NA,NA,1
42586.9323778103,20,15,1.17806576327465
NA,NA,NA,1
42570.9325955912,22,15,1.3040920262639
42574.6868114929,23,15,1.30933781716991
42518.2531379652,24,15,1.31851119371311
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42516.4999118159,28,15,1.29745761629492
NA,NA,NA,1
NA,NA,NA,1
42759.4998187684,1,16,1.08946821994152
42749.0593503688,2,16,1.08871637807638
42661.2639422898,3,16,1.10673600422605
42640.3588147815,4,16,1.19648579613601
42640.897500035,5,16,1.235963365075
42631.911835222,6,16,1.26360878765212
42621.2269168363,7,16,1.25278326548333
42639.3427807532,8,16,1.21136739250319
42637.243573379,9,16,1.12458733310801
42593.9589958125,10,16,1.22573829721316
42579.9954928416,11,16,1.18710551825712
42581.8830502013,12,16,1.18574214424296
42585.8885686741,13,16,1.1887633612099
42575.1273413751,14,16,1.17496897817232
42564.0905117277,15,16,1.24458949091307
42590.4151864766,16,16,1.18952255173013
NA,NA,NA,1
NA,NA,NA,1
42522.8586287331,19,16,1.21844814569632
NA,NA,NA,1
42551.0282554803,21,16,1.1998891076868
42547.8047190022,22,16,1.26500305749774
42568.0855439138,23,16,1.29948819910097
42517.4820199648,24,16,1.31766591331101
NA,NA,NA,1
42506.6412247575,26,16,1.33549549231735
42499.2111337597,27,16,1.33816221950351
42507.1843559937,28,16,1.30169953393595
NA,NA,NA,1
NA,NA,NA,1
42741.2198320901,1,17,1.09752482582106
42695.2761768445,2,17,1.13218785795834
42660.3531396366,3,17,1.14519364222011
42636.6372904637,4,17,1.17232272297733
42662.7173797635,5,17,1.14974843476998
42649.6082709415,6,17,1.20744089956302
42618.2398518546,7,17,1.21421966733341
42619.7302873029,8,17,1.20394160197329
42627.4512883057,9,17,1.26315563739364
42587.9483261538,10,17,1.25181577776599
42591.5506042442,11,17,1.2335583030601
42621.9305163777,12,17,1.22974910364107
42591.4531599635,13,17,1.20973227716255
42579.9637627362,14,17,1.19972486907557
42590.8152750889,15,17,1.17980782222748
42584.8264874933,16,17,1.19399064215619
42531.3371677158,17,17,1.21935844996598
42537.3247015646,18,17,1.193675188947
42528.1046692094,19,17,1.21109078042458
NA,NA,NA,1
42567.1775173676,21,17,1.25872876392697
NA,NA,NA,1
NA,NA,NA,1
42500.3370722043,24,17,1.31538119214405
NA,NA,NA,1
42505.2672613137,26,17,1.30154884366175
NA,NA,NA,1
42509.7551622781,28,17,1.29955627669749
NA,NA,NA,1
42502.8493256125,30,17,1.36413595847434
42738.4426627677,1,18,1.10046739584253
42663.9184834125,2,18,1.07406162719988
42662.0757422048,3,18,1.16105208405831
42651.7810493432,4,18,1.15253335347267
42626.876538185,5,18,1.17544483626186
42663.2286968338,6,18,1.19247451022135
42616.044913733,7,18,1.24950951164098
42619.7026317284,8,18,1.25499254276345
42616.23623847,9,18,1.19688961128067
42599.9756588809,10,18,1.17960614186013
42578.5210105351,11,18,1.24176636562449
NA,NA,NA,1
42581.2913335777,13,18,1.22076255582662
42574.6304416192,14,18,1.17713596798864
NA,NA,NA,1
42585.3243317527,16,18,1.19107392017696
42587.0510584174,17,18,1.19812492611156
42537.2369763315,18,18,1.19830637886495
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42521.8039918446,22,18,1.27142837165465
42524.9602088564,23,18,1.257709639938
42505.3610909668,24,18,1.29704045820681
42477.4107183008,25,18,1.34925941760152
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42736.9367690114,1,19,1.10909311567736
42715.175953542,2,19,1.09213916397323
42661.7548440594,3,19,1.0803942353061
42653.6045303181,4,19,1.16428007356649
42647.3774354902,5,19,1.16273088933273
42642.5736890423,6,19,1.15829845505392
42616.9883832863,7,19,1.2426856435855
42620.2181337893,8,19,1.22590455865842
42616.2174492105,9,19,1.19660322982297
42604.1347921157,10,19,1.15561385439817
42580.1538912287,11,19,1.25869740771616
NA,NA,NA,1
42580.1057504053,13,19,1.30978807233002
42578.4971515225,14,19,1.2335516710211
42580.9935687787,15,19,1.19983146474456
42586.0740054609,16,19,1.19775268681166
42545.0855282988,17,19,1.1735143859515
42543.9905488253,18,19,1.19590205848108
NA,NA,NA,1
42549.0736848508,20,19,1.22144352472304
42573.4828544879,21,19,1.25058491623189
NA,NA,NA,1
NA,NA,NA,1
42504.6379342915,24,19,1.29782747844553
NA,NA,NA,1
42505.3461580259,26,19,1.31678607189931
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42700.8769119029,1,20,1.0675063645745
42668.1091792514,2,20,1.0874990830129
42662.4446569887,3,20,1.08523606415986
42650.2127698063,4,20,1.0842605946366
42656.2356752939,5,20,1.21080728057812
42631.0027936769,6,20,1.12831985810093
42603.665202264,7,20,1.16840869243065
42604.8527402408,8,20,1.14186597568065
NA,NA,NA,1
42606.2285147841,10,20,1.15647060182283
42582.8530585965,11,20,1.25756004279561
42602.8308894269,12,20,1.2040248822971
42567.2956781563,13,20,1.28693720491106
42584.5358098521,14,20,1.24456032549971
42581.0472681711,15,20,1.27466518929012
42551.0187291477,16,20,1.23260544133498
42581.9989900876,17,20,1.20844228440326
42534.2373383678,18,20,1.23101489084565
NA,NA,NA,1
42588.2193880799,20,20,1.23033107604299
42558.600343643,21,20,1.24196845969428
NA,NA,NA,1
NA,NA,NA,1
42488.493105753,24,20,1.35483449126415
42478.611671461,25,20,1.34716748754588
42511.1857194757,26,20,1.30340231115127
NA,NA,NA,1
42492.9005206324,28,20,1.37228862170378
NA,NA,NA,1
42505.0292897781,30,20,1.38050535948326
42678.4053224477,1,21,1.08139482961004
42677.9334978729,2,21,1.08791894920068
42663.6066683267,3,21,1.06406599569497
42646.7949852532,4,21,1.09732357066552
NA,NA,NA,1
42591.8149444031,6,21,1.22990250541215
42604.3376385317,7,21,1.14007902609379
42606.3420176374,8,21,1.14493119061477
42607.8128741445,9,21,1.1617273340735
42589.6848845399,10,21,1.24289650453756
42602.965737391,11,21,1.18739600720827
42609.2440038952,12,21,1.17820827436767
42561.7292226113,13,21,1.28268434607199
42581.7753197312,14,21,1.26210264107735
42559.6819667629,15,21,1.27185728297604
42585.0177096908,16,21,1.24961235426529
NA,NA,NA,1
42534.1363447653,18,21,1.30169862274804
NA,NA,NA,1
NA,NA,NA,1
42554.6940128069,21,21,1.21653947386378
42565.9685554992,22,21,1.3011242715859
42536.1433430456,23,21,1.3259131284372
42505.5575217022,24,21,1.36984315498425
NA,NA,NA,1
42492.5569894475,26,21,1.36708679943163
NA,NA,NA,1
42517.0846545532,28,21,1.33067687800964
NA,NA,NA,1
42515.279543432,30,21,1.37476374585061
42648.6649524609,1,22,1.0780014636435
42645.902887271,2,22,1.08619975945154
42631.5826732856,3,22,1.0754289890419
42629.7899185405,4,22,1.06564935545619
42627.327085173,5,22,1.09880850667584
42618.7384393181,6,22,1.08692231373967
42602.0079062067,7,22,1.09828224520032
42608.4327805696,8,22,1.06801674212045
42575.8707225732,9,22,1.16941179805161
42574.0456865059,10,22,1.17631316164853
42569.7964635854,11,22,1.18027865331704
42597.2307244841,12,22,1.18941574972857
42557.5326781886,13,22,1.28662969185538
42536.6677022514,14,22,1.20347265834381
42549.7457369019,15,22,1.22800479034221
42557.2410524371,16,22,1.21429566120692
42535.8752360353,17,22,1.20714029303196
42574.1775202502,18,22,1.27727036875514
NA,NA,NA,1
42538.9046662793,20,22,1.24638389539266
42580.7231428672,21,22,1.23591510578703
42556.8423000743,22,22,1.33507562565331
NA,NA,NA,1
42511.7613532012,24,22,1.33330826282737
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42520.3358302758,29,22,1.29552568317671
NA,NA,NA,1
42650.6003499013,1,23,1.07852728174365
42638.0647063543,2,23,1.07470058116037
42632.1464813788,3,23,1.07030588367061
42631.7494318486,4,23,1.06640338794907
42592.8049694302,5,23,1.14520253733788
42587.4698804444,6,23,1.16338347702563
42592.2201499684,7,23,1.21733254185574
42590.9869981776,8,23,1.16319309670384
42592.9906132746,9,23,1.19951843662154
42604.6089779993,10,23,1.14643539747396
42571.9203663739,11,23,1.31668639640624
42578.0538484365,12,23,1.2450162017795
NA,NA,NA,1
42545.1089140379,14,23,1.26365037056756
42533.5991557518,15,23,1.28817843085414
42545.9843935142,16,23,1.26432392957732
42522.2471506422,17,23,1.26699174731453
42521.3079628254,18,23,1.30850112654803
NA,NA,NA,1
42501.3461026916,20,23,1.34280379940781
NA,NA,NA,1
42522.2465719118,22,23,1.32182638920326
42515.3324515892,23,23,1.28417871401708
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42509.0322091155,28,23,1.3481705551046
NA,NA,NA,1
NA,NA,NA,1
42612.2497878109,1,24,1.07121254071943
42600.3819163445,2,24,1.09063674381922
42602.0066177401,3,24,1.09297820830902
42603.5105945629,4,24,1.09634334191835
42605.1981707827,5,24,1.0979763332523
42589.2460085385,6,24,1.16410034500274
42591.1656260038,7,24,1.16739091573916
42593.2052949028,8,24,1.16815284248589
42594.8365305292,9,24,1.16564813384142
NA,NA,NA,1
42566.7784659764,11,24,1.3233530632167
42608.0208205779,12,24,1.11360914647687
42538.9270820733,13,24,1.28926949806155
42536.4648731916,14,24,1.28349920216161
NA,NA,NA,1
42550.8268370549,16,24,1.31116741160138
42510.4345642001,17,24,1.28046299260204
42513.5255730677,18,24,1.32039431205225
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42513.5026488693,22,24,1.30132761065226
NA,NA,NA,1
42490.6041208429,24,24,1.35508589715881
NA,NA,NA,1
42509.6858928818,26,24,1.30824518676969
NA,NA,NA,1
42493.4466007133,28,24,1.38985474240581
NA,NA,NA,1
NA,NA,NA,1
42605.9344185529,1,25,1.07622946967594
42601.758404209,2,25,1.09524778579989
42604.4463296898,3,25,1.09072945267796
42605.8979839749,4,25,1.09429700213678
42607.5925781971,5,25,1.0962901665811
42609.1076598679,6,25,1.09842365386855
42611.1145140559,7,25,1.0987153314137
42612.1990309857,8,25,1.09950882504672
42592.6652717847,9,25,1.16588380584144
42587.1270887591,10,25,1.14308326077234
42590.1577070902,11,25,1.14196580687097
42612.3236912256,12,25,1.09601297565489
42550.5673574023,13,25,1.26115962515319
42551.5930764366,14,25,1.2860082553027
42553.8375345821,15,25,1.28037695257163
42554.3407969597,16,25,1.29859613292827
42530.6860668266,17,25,1.26750927457846
42515.9391964739,18,25,1.30099843529695
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42510.1148836256,22,25,1.36835785662121
42528.7493428489,23,25,1.28374102662028
42500.6408647747,24,25,1.36719332252297
NA,NA,NA,1
42506.6454255266,26,25,1.3966136253253
42507.5603922152,27,25,1.40010429320757
42492.570575205,28,25,1.37882243436141
NA,NA,NA,1
NA,NA,NA,1
42606.1203903179,1,26,1.0774088391263
42589.1098145584,2,26,1.09864011517721
42605.6027543634,3,26,1.09619015744524
42608.2857726729,4,26,1.09208912466772
42609.926424889,5,26,1.09449767609409
42611.336833749,6,26,1.09757946115745
42613.287956156,7,26,1.09838866042732
42614.2763046111,8,26,1.09954370748407
42580.362294425,9,26,1.16854567579611
42590.0534089717,10,26,1.14695738893163
NA,NA,NA,1
42589.155455396,12,26,1.19808519718843
42551.7761702155,13,26,1.26583901314409
42553.4270205753,14,26,1.25373761384855
42551.196341745,15,26,1.26903747096669
42552.4412314919,16,26,1.30154280525166
42520.6759926037,17,26,1.30452154603816
42508.2719866443,18,26,1.32344818176401
NA,NA,NA,1
42500.1998492684,20,26,1.34326834938238
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,1
42514.5102091074,26,26,1.31411731602062
NA,NA,NA,1
42509.8224703811,28,26,1.39118344564768
NA,NA,NA,1
NA,NA,NA,1
42608.2934247899,1,27,1.07720050154009
