"AICC","p","q","res_ratio"
35582.6835533849,10,20,1.0321879392639
35573.5239370801,10,21,1.03705324833836
35551.8418851525,10,22,1.26439430085183
35621.4955407467,10,23,1.18307217688942
35501.8260117245,10,24,1.04806053166514
35494.5607590659,10,25,1.05100411616811
35505.1617969172,10,26,1.04789209645215
35446.1136626211,10,27,1.05387703441845
35500.363235291,10,28,1.05116750700992
35467.2419573053,10,29,1.05064972813272
35414.5891136124,10,30,1.05406750763028
36214.9889402388,11,1,1.0937809254228
36352.1799411917,11,2,1.08486934535031
36113.9816578033,11,3,1.1246653590576
36089.3014734229,11,4,1.18745412257675
36070.7887843782,11,5,1.10554450398923
36051.1837046763,11,6,1.11637559249881
35975.5888353495,11,7,1.11589414847058
35882.3423025825,11,8,1.10779982704509
35876.0214413748,11,9,1.12138682183561
35908.6401577825,11,10,1.08410266881913
35895.2307581681,11,11,1.13300300520757
35822.7836551988,11,12,1.08337130703341
35802.7545247276,11,13,1.10172175746847
35802.7992503467,11,15,1.16668140272063
35736.6464615403,11,16,0.98106135576966
35687.164952401,11,17,0.988695488896074
35699.6583115485,11,18,1.02805901613358
35646.2208567508,11,19,1.19860122705801
35636.3870218025,11,20,1.15470165565403
35589.2200728935,11,21,1.15120732667126
35563.4446473948,11,22,1.11487446901238
35536.7421227985,11,23,1.18724288865157
35504.162854901,11,24,1.04591589818792
35481.7795037888,11,25,1.04369559729437
35483.0537870231,11,26,1.04452378067903
35477.7029538763,11,27,1.05371259066638
35490.4775509319,11,28,1.11580903588179
35412.5574116922,11,29,1.24559293885648
35421.2447003235,11,30,1.04633425428762
36196.6189443327,12,1,1.10586250702434
36207.3271101437,12,2,1.09007242892867
36085.4202121408,12,3,1.10663231114413
36025.8079554807,12,4,1.17201999911543
35952.4527659355,12,5,1.16068970650014
36042.2426301627,12,6,1.10883901703573
35966.0677332856,12,7,1.11120431523887
35904.2696208222,12,8,1.130542495803
35917.7897460406,12,9,1.14044144776367
35857.6508964739,12,10,1.10118276624383
35755.7887438404,12,11,1.06471918910543
35794.6311104178,12,12,1.0820893017704
35838.3375812104,12,13,1.05855851192617
35796.7055937764,12,15,1.21551389556989
35617.9239552264,12,17,1.21624348179185
35698.7351364657,12,18,1.0009935360738
35664.0207730553,12,19,1.17980767216484
35634.6977650878,12,20,1.19872874440729
35461.2100520887,12,21,1.09603615916578
35603.6393774054,12,22,1.26077985554473
35504.4075555938,12,23,1.24316809133593
35545.3777254135,12,24,1.17461886856333
35496.2965137043,12,25,1.04700979038006
35468.0748420773,12,26,1.17463127666143
35445.1832060593,12,27,1.03628626059168
35429.4313181954,12,28,1.04686955263859
35409.0150007927,12,29,1.134521006466
35402.4986129376,12,30,1.04682629702862
36184.5645829161,13,1,1.11683367869168
36178.4690671188,13,2,1.10700733607126
36086.3981643505,13,3,1.10349860876707
36045.8606348216,13,4,1.14246640648457
36036.0303835997,13,5,1.12745784980308
35944.3637064911,13,6,1.1629883294281
35971.1006113902,13,7,1.11310128786848
35859.8195663906,13,8,1.08042233709752
35862.9739299172,13,9,1.12268777444228
35833.4470874613,13,10,1.11892312981944
35716.4137796036,13,11,1.11033674002392
35721.7042958399,13,12,1.15230547526854
35724.022172487,13,13,1.1444741440985
35729.1590190741,13,14,1.14893919122587
35781.6461076104,13,15,1.20681323663255
35684.7376999229,13,16,1.0916227533507
35659.2726253815,13,17,1.19481363002846
35678.9742249242,13,18,1.03755160207338
35632.4694214903,13,19,1.20363998610733
35613.5025455906,13,20,1.20410908078621
35462.8320182951,13,21,1.05322230458361
35506.0070830403,13,23,1.25803563807878
35496.2010017371,13,24,1.19499712074891
35432.3847492746,13,25,1.0470411220729
35413.0894846326,13,26,1.04832387503987
35410.0394484101,13,27,1.04732225976183
35350.1105935522,13,29,1.05406974557573
35412.5888818491,13,30,1.25219697606458
36126.6333524368,14,1,1.14954627043653
36127.2475364607,14,2,1.15499388373573
36094.5870535885,14,3,1.16788910664399
35969.5376960782,14,4,1.16888105737982
35959.5371473321,14,5,1.09107891719836
35916.2730394848,14,6,1.1053514035444
35970.4836203835,14,7,1.09565745239129
35874.8979118045,14,8,1.1091302374483
35830.3371314484,14,9,1.11374643967566
35838.4041913124,14,10,1.11209652620238
35685.4815558079,14,11,1.12233304872075
35687.405694477,14,12,1.11900889571106
35733.7110501449,14,13,1.04768359728633
35640.8999168165,14,14,1.07932735775807
35605.6789934654,14,15,1.09004385202224
35560.0782054462,14,16,1.08274972777101
35555.6523548172,14,17,1.08046748528456
35538.5480893914,14,18,1.08088368678057
35512.7085096588,14,19,1.10553409129643
35613.033850085,14,20,1.20985488207159
35541.3541574254,14,21,1.22068492090717
35506.6517495785,14,22,1.37498946170424
35440.9576513954,14,23,1.26038399486397
35353.0047732121,14,24,1.08470435627003
35354.7820457298,14,25,1.08860322202207
35350.8210951496,14,26,1.15466926889045
35281.9924422821,14,27,1.22193744667787
35278.3950076066,14,28,1.2139687636085
35277.2772298309,14,29,1.21566613242585
35266.6755061849,14,30,1.1855394042692
36127.5546474755,15,1,1.15295034086446
36092.8267653849,15,2,1.15306446429539
36093.8645109614,15,3,1.14853974075561
36042.1409212809,15,4,1.17350698594068
35969.9084979823,15,5,1.17259213085605
35936.1000157991,15,6,1.17620424558902
35835.8531575121,15,7,1.06748361108904
35800.3632702077,15,8,1.16284077371014
35781.9817556356,15,9,1.16504460531559
35700.3915380584,15,10,1.08193443650098
35655.9429990778,15,11,1.13522762035634
35671.2958748933,15,12,1.12477037915792
35604.2521691778,15,13,1.06481056666651
35552.9156899843,15,14,1.0479779077549
35545.8125771993,15,15,1.05429079996497
35558.6884107684,15,16,1.07879158666888
35630.2961662286,15,18,1.20411128823994
35512.4260266831,15,19,1.10633257142032
35488.105965753,15,21,1.08905676286272
35561.8274471146,15,22,1.21511667189916
35350.2756503079,15,23,1.11339420958924
35333.1355139109,15,24,1.09405299126315
35315.2417044005,15,25,1.14624795437234
35302.3511843529,15,26,1.15848421077016
35404.4152531,15,27,1.38080468805126
35288.2372347606,15,28,1.17550565609064
35256.7709791203,15,29,1.23694392265446
35253.6645472309,15,30,1.21075962807238
36129.3328328649,16,1,1.15507749606373
36094.4914768077,16,2,1.15121009384023
36083.2481804766,16,3,1.15072925405446
35969.2131260518,16,4,1.17341088438624
35971.7563871666,16,5,1.17344146045443
35885.6383655653,16,6,1.10564948761618
35835.2569516895,16,7,1.06344758539316
35801.9950555578,16,8,1.16296243058578
35764.9178586149,16,9,1.16637822665677
35783.2245880985,16,10,1.15534439872658
35662.8594847045,16,11,1.13749718869767
35658.4774966056,16,12,1.13450123843973
35560.3164123826,16,13,1.08512355092445
35562.7114931924,16,14,1.07419428688929
35544.1429870529,16,15,1.06701477148
35636.0558327537,16,16,1.13145511140008
35458.9974539314,16,17,1.18597138419535
35458.5098301406,16,18,1.13870860750097
35608.4890983167,16,19,1.23803959186884
35586.2737083442,16,20,1.2432777143765
35387.7423326502,16,21,1.10007042001674
35479.6454363437,16,22,1.33714472555471
35342.3398707631,16,23,1.09674675047716
35321.5210805562,16,24,1.10145468378813
35312.0431622025,16,25,1.13273447745281
35318.2716339211,16,26,1.1406963392445
35320.5110460877,16,27,1.12074752371006
35337.4298618167,16,28,1.18860204276334
35255.1231113991,16,30,1.18283491118511
36130.3122621741,17,1,1.15718654474281
36090.9677723804,17,2,1.16000946143116
35995.1938449255,17,3,1.16449434287187
35951.7458657113,17,4,1.17107973906974
35856.637302111,17,5,1.14702918760476
35883.6277248688,17,6,1.11127972343125
35842.3842653122,17,7,1.16121189108336
35807.3431687796,17,8,1.1824198029416
35759.3261626199,17,9,1.16032090598018
35697.862231197,17,10,1.16815222584955
35702.6673589393,17,11,1.11273982047526
35635.3783121806,17,12,1.14708060083598
35536.4656458277,17,13,1.16218911672066
35489.0428799004,17,14,1.13536489744631
35593.4877397583,17,15,1.23756150868739
35536.990957841,17,16,1.05704036350798
35542.5082811881,17,17,1.26072515118243
35627.6214661007,17,18,1.27761330060993
35551.0759838889,17,19,1.30197960258006
35362.3522300609,17,20,1.20078116970358
35504.6697370393,17,21,1.31842333303834
35446.9160801109,17,22,1.29485799087977
35386.844229309,17,23,1.29145526980442
35278.3887327559,17,24,1.15841490077009
35346.8112126261,17,25,1.37386939608084
35305.574569817,17,26,1.15051867467927
35333.2181753089,17,27,1.16776629260682
35377.6013903831,17,28,1.04820205624919
35285.6860778029,17,29,1.35897254566688
35230.3224485969,17,30,1.32752879546733
36132.3102096801,18,1,1.15723183702229
35982.6781315072,18,3,1.15413251423855
35871.8135404693,18,4,1.13032284625075
35858.4907975911,18,5,1.14871237040756
35838.1323677155,18,6,1.14565081011366
35831.910683058,18,7,1.18698461470469
35798.0143595072,18,8,1.18509747676727
35748.5697650141,18,9,1.16313733097094
35718.3361172999,18,10,1.17177843645015
35480.608457055,18,13,1.07516562839134
35523.7041226375,18,14,1.08337708810664
35569.5958229857,18,15,1.26725837672741
35490.5254311865,18,16,1.2386594417613
35602.7818705508,18,17,1.22894079184001
35419.5862540239,18,18,1.24731676014557
35326.266980701,18,19,1.15960475274216
35362.4503609932,18,20,1.19505762486019
35323.4424066695,18,21,1.29383718078894
35438.7663710522,18,22,1.29938455836455
35270.1252197468,18,23,1.16293324232715
35262.3363557874,18,25,1.12582409279127
35250.0733036452,18,26,1.18190773497135
35186.6009503882,18,27,1.19388869647193
35186.4164182356,18,28,1.19400301982862
35225.5222018633,18,29,1.29752940422402
35165.5328235732,18,30,1.17919321544358
36089.9271639679,19,1,1.15972245920325
36090.7007116908,19,2,1.15704063527249
35944.4586360498,19,3,1.15105336870361
35922.9362939703,19,4,1.1579352343385
35861.3897243486,19,5,1.18184892742051
35822.4679524766,19,6,1.07410146810169
35833.8800466711,19,7,1.19091560401935
35679.9565358224,19,8,1.16495719485056
35650.5130419215,19,9,1.14545067440775
35643.3187985357,19,10,1.16927295565629
35606.0733020622,19,11,1.0771466143539
35609.1338582176,19,12,1.08166981485131
35567.5949748402,19,14,1.2299554660117
35469.9179085282,19,16,1.27956737749491
35481.5965794509,19,17,1.31691095470725
35493.6055565874,19,19,1.31431707417796
35334.0339314286,19,21,1.2881857549152
35398.7396831986,19,22,1.27022861669985
35258.4365538937,19,23,1.1101894079247
35289.7054186897,19,24,1.26906545023998
35260.7102916528,19,25,1.2262870126102
35210.8595583939,19,27,1.18087081895166
35210.1699425338,19,28,1.23122435205734
35233.5466875169,19,29,1.28469779257316
35161.1468243274,19,30,1.21322520115405
36130.0827888557,20,1,1.15161862196215
35950.7299075435,20,3,1.1600710869772
35822.0672679182,20,4,1.13913302716782
35813.1356370172,20,5,1.18332319351063
35803.7754156246,20,6,1.14193031619155
35686.6256361241,20,7,1.16340078164116
35675.890582067,20,8,1.17128214106431
35599.5684414487,20,9,1.16298676468561
35612.4450233857,20,11,1.16247468184622
35602.5907215008,20,12,1.1968191255635
35432.3878226403,20,13,1.12064153328721
35539.3165203597,20,14,1.15555200492137
35451.4101866358,20,15,1.09000061106003
35286.2072234637,20,18,1.0973744858162
35104.0333212879,20,24,1.18833358462956
35250.3239485786,20,25,1.22481332421931
35162.1236941311,20,26,1.28768171533408
35219.2163287856,20,27,1.22857484305298
35195.0933246366,20,29,1.22470588611018
35162.3876704817,20,30,1.22076928298115
36130.7026404957,21,1,1.14965294642706
35982.6033159189,21,2,1.15488445310287
35843.2783527114,21,3,1.13310655431034
35808.2925513044,21,4,1.14515163271139
35729.7598817943,21,5,1.13831688833181
35767.7441901339,21,6,1.14765749597192
35660.6409117434,21,7,1.16750154647408
35645.092364271,21,8,1.17582429646029
35360.7163670621,21,9,1.18807291282163
35600.3977930636,21,10,1.24595912945744
35614.4766877632,21,11,1.16236614696878
35471.3694141904,21,12,1.10234777417215
35487.4662938317,21,13,1.27774583405974
35502.1857039304,21,14,1.20290546135506
35419.2506597369,21,15,1.30401967362505
35481.7023238474,21,16,1.26373567851373
35477.0889578968,21,17,1.30330796912206
35289.3643969283,21,18,1.09816360123043
35264.6341044805,21,21,1.29388430933722
35401.6957149425,21,22,1.3382931428328
35230.0681683376,21,23,1.32104128711772
35165.3110063846,21,25,1.25677109547479
35243.756412396,21,26,1.19989945179136
35163.5295964495,21,29,1.37206928255743
36131.5721601769,22,1,1.14883347372581
35789.5783495927,22,2,1.12865800023296
35764.9586899534,22,3,1.12725097592839
35538.4637951334,22,4,1.14441200446218
35524.3932329999,22,5,1.14553427200526
35373.5038680489,22,6,1.15205044779873
35621.7734631864,22,7,1.17664911427556
35405.7431816899,22,9,1.30912876265493
35410.3063319934,22,10,1.31175990350161
35365.7723826479,22,11,1.29094373414058
35379.6322005467,22,12,1.28851207560681
35390.2489797697,22,13,1.2985394207156
35262.8058213886,22,14,1.29758063278732
35329.6227804529,22,15,1.1776864922547
35308.743353431,22,16,1.28685880671781
35364.7653167229,22,17,1.31236452633804
35290.9758980441,22,18,1.29407944581737
35152.8854085223,22,19,1.09620238132338
35306.9354412817,22,20,1.30294009773948
35276.4420995929,22,21,1.27135712068447
35108.331630773,22,23,1.19580566551345
35102.6880664722,22,24,1.18787494121881
35124.2468932978,22,28,1.22257128059844
35125.3365967015,22,29,1.19027802618981
35076.6588196275,22,30,1.15832520370963
35882.3730895827,23,1,1.20842114787992
35551.8700585337,23,2,1.18287277352005
35531.4761556292,23,3,1.18949733885107
35393.0761895828,23,4,1.18331863199385
35387.9035319773,23,5,1.18881118336432
35324.2083900927,23,6,1.18435669952721
35314.4077617949,23,7,1.18401665966964
35274.4228633571,23,8,1.17454862895279
35273.2877769573,23,9,1.18082375562565
35334.7523101824,23,10,1.1883077431156
35302.7207714132,23,11,1.17747572850941
35245.6195300191,23,12,1.16383828871469
35273.3682557182,23,13,1.15910886170145
35198.9622459343,23,14,1.16063326933669
35265.4241016589,23,15,1.15461994566624
35215.4864223383,23,16,1.16182696723772
35180.7029160166,23,17,1.15087936398964
35176.5290153456,23,18,1.16138244657264
35183.8616310606,23,19,1.12845745376536
35048.8752271663,23,21,1.15157003844044
35056.1002428978,23,22,1.15238429351973
35041.3638563311,23,23,1.17073648300485
35031.6497463109,23,24,1.17186441142983
35088.6094547061,23,25,1.18809264367262
35050.1115583237,23,26,1.1820826137903
35081.825587727,23,27,1.21454391907315
35017.1615304696,23,28,1.22660851902902
35048.2868447363,23,29,1.21921341247135
35030.4647566933,23,30,1.19624871477065
35453.7810802073,24,1,1.25441331923854
35266.6601064585,24,2,1.2286903328576
35208.6072129241,24,3,1.21098701992952
35171.7001435369,24,4,1.20322005076868
35157.656673785,24,5,1.2023885464872
35138.0751833456,24,6,1.19610195050842
35134.3863184521,24,7,1.19267154967928
35132.6400867969,24,8,1.19229107389863
35134.1501331993,24,9,1.19064057688288
35131.0524615567,24,10,1.18703363128349
35131.9766467092,24,11,1.18554835143388
35101.0501016039,24,12,1.17686565615769
35085.4986876901,24,13,1.17733819277384
35085.2720516226,24,14,1.17450792353826
35078.8728144591,24,15,1.16569513593585
35070.7987202332,24,16,1.16644957970858
35068.9918643101,24,17,1.16214924998391
35070.3440460676,24,18,1.1657873278223
35044.3851310446,24,19,1.14110719568897
35039.9510813048,24,20,1.14227976961878
35014.7664550499,24,21,1.18236411211004
35011.8124802083,24,22,1.18583720421063
34933.9931959713,24,23,1.13457295404305
34913.1968521443,24,24,1.15523073531009
34902.133402157,24,25,1.17313861134779
34904.182697729,24,26,1.17396783196835
34903.4000468692,24,27,1.18616457367748
34904.7793175244,24,28,1.19226968835645
34905.6222812555,24,29,1.20753342057646
34906.4834332584,24,30,1.20882705040502
35109.1854613202,25,1,1.16542169456706
35109.2686950013,25,2,1.16364870643066
35109.5072727936,25,3,1.1621405076644
35111.4579134352,25,4,1.16243237868565
35075.0612726254,25,5,1.19502375423273
35068.2907829383,25,6,1.19231199277649
35057.6521160862,25,7,1.18410515691868
35058.1419528123,25,8,1.18134405983372
35059.5447770551,25,9,1.17968104747208
35120.4369419525,25,10,1.1546498352758
35061.4163220365,25,11,1.17534621381249
35063.3682050045,25,12,1.17288962962538
35064.3380760937,25,13,1.16127382362673
35063.9149380678,25,14,1.17831732691939
35065.4565168304,25,15,1.16536515920856
35065.998661229,25,16,1.16120109592884
35067.5015096431,25,17,1.17415385408208
35068.4144829424,25,18,1.16983266394832
35062.9699218444,25,19,1.17970038270893
35041.7665892999,25,20,1.14575373267478
